id,name,artists,album,images,image_sizes,release_dt,duration,popularity,explicit,dance,energy,loud,speech,acoustic,instrument,live,valence,tempo,tempo_conf,key,key_conf,mode,mode_conf,time_sig,time_sig_conf,All Out 2000s,All Out 50s,All Out 60s,All Out 70s,All Out 80s,All Out 90s,Are & Be,Classical Garden,Fresh Finds Country,Fresh Finds Dance,Fresh Finds Experimental,Fresh Finds Hip-Hop,Fresh Finds Indie,Fresh Finds Latin,Fresh Finds Pop,Fresh Finds Presents... Class of 2019,Fresh Finds R&B,Fresh Finds Rock,Hot Country,Melantronic,Music for Plants,New Music Friday,Peaceful Piano,RapCaviar,Rock Classics,Rock This,Signed XOXO,Soft Pop Hits,Today's Top Hits ,Viva Latino,just hits,mint
5Jg9PoqXj2ejhNMBFJ9crl,Steal My Love,['ØHENRY'],Steal My Love,"['https://i.scdn.co/image/ab67616d0000b2731c1aebe4402a39cd8520966c', 'https://i.scdn.co/image/ab67616d00001e021c1aebe4402a39cd8520966c', 'https://i.scdn.co/image/ab67616d000048511c1aebe4402a39cd8520966c']","[(640, 640), (300, 300), (64, 64)]",2023-07-28,156.70467,20,False,0.714,0.625,-6.475,0.0543,0.375,0.0606,0.278,0.779,93.56,0.365,5,0.408,1,0.422,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4NnIHzJPBXDlOEUwf1C7DJ,Payback,"['Khalil', 'Snoozegod']",god is my witness,"['https://i.scdn.co/image/ab67616d0000b27362c91b4ec48d65bc93becc92', 'https://i.scdn.co/image/ab67616d00001e0262c91b4ec48d65bc93becc92', 'https://i.scdn.co/image/ab67616d0000485162c91b4ec48d65bc93becc92']","[(640, 640), (300, 300), (64, 64)]",2023-07-25,130.33215,26,True,0.715,0.21,-12.234,0.148,0.0833,0.0,0.11,0.632,139.972,0.201,2,0.075,0,0.289,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2umvKO03mTOKrrtxUh5vUU,Klei,"['Ben Esser', 'Beau Diako', 'emawk']",Klei,"['https://i.scdn.co/image/ab67616d0000b2736b0e70625e5e9bf03b79a9f6', 'https://i.scdn.co/image/ab67616d00001e026b0e70625e5e9bf03b79a9f6', 'https://i.scdn.co/image/ab67616d000048516b0e70625e5e9bf03b79a9f6']","[(640, 640), (300, 300), (64, 64)]",2023-07-24,113.44766,42,False,0.68,0.656,-9.98,0.0573,0.802,0.713,0.115,0.709,171.975,0.574,4,0.453,0,0.442,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1WKbFLS2kDYn8devPt6689,Teach Me,['Caleb Taylor'],Teach Me,"['https://i.scdn.co/image/ab67616d0000b273e4dc50f8019108422571dde5', 'https://i.scdn.co/image/ab67616d00001e02e4dc50f8019108422571dde5', 'https://i.scdn.co/image/ab67616d00004851e4dc50f8019108422571dde5']","[(640, 640), (300, 300), (64, 64)]",2023-07-19,180.70586,35,False,0.49,0.409,-10.89,0.451,0.918,2.24e-05,0.328,0.383,79.095,0.165,7,0.597,0,0.601,4,0.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2SXQSKKWv0lCx19Rzu555Q,Losing Game,['Gen Neo'],Losing Game,"['https://i.scdn.co/image/ab67616d0000b273bf1d2173aa93b6b9a0c852fe', 'https://i.scdn.co/image/ab67616d00001e02bf1d2173aa93b6b9a0c852fe', 'https://i.scdn.co/image/ab67616d00004851bf1d2173aa93b6b9a0c852fe']","[(640, 640), (300, 300), (64, 64)]",2023-07-26,151.83673,49,False,0.788,0.673,-7.241,0.135,0.293,3.57e-05,0.153,0.582,98.029,0.723,6,0.456,0,0.439,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0i5YwyUVsFOsCdiGBryhqj,More Than Anything,['JAHKOY'],More Than Anything,"['https://i.scdn.co/image/ab67616d0000b27344053f00474ebafb5b404e95', 'https://i.scdn.co/image/ab67616d00001e0244053f00474ebafb5b404e95', 'https://i.scdn.co/image/ab67616d0000485144053f00474ebafb5b404e95']","[(640, 640), (300, 300), (64, 64)]",2023-07-19,140.47406,44,False,0.446,0.423,-10.962,0.185,0.35,0.0,0.114,0.484,136.622,0.226,5,0.514,0,0.666,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0CiaRxXaZpDdoLUagL0Csq,Nuclear Reactor,['OSA'],Nuclear Reactor,"['https://i.scdn.co/image/ab67616d0000b27389124845c3dc198ef5285667', 'https://i.scdn.co/image/ab67616d00001e0289124845c3dc198ef5285667', 'https://i.scdn.co/image/ab67616d0000485189124845c3dc198ef5285667']","[(640, 640), (300, 300), (64, 64)]",2023-07-20,195.49837,47,False,0.653,0.601,-5.393,0.0855,0.254,0.0,0.0949,0.419,101.787,0.203,1,0.415,1,0.466,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0whm71yydiyeu8W2WnKAD4,BILLING = CHILLING,['Toyé'],BILLING = CHILLING,"['https://i.scdn.co/image/ab67616d0000b27365db69b6e76f961967eb39ac', 'https://i.scdn.co/image/ab67616d00001e0265db69b6e76f961967eb39ac', 'https://i.scdn.co/image/ab67616d0000485165db69b6e76f961967eb39ac']","[(640, 640), (300, 300), (64, 64)]",2023-07-21,170.5263,35,False,0.864,0.465,-7.246,0.144,0.0993,1.51e-05,0.251,0.635,113.873,0.681,4,0.371,1,0.446,4,0.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6HocrzGQCqy3IEBTGmVRW4,No More Love,['Ivy Lo'],Keep It Off My Mind,"['https://i.scdn.co/image/ab67616d0000b27318aa92cc2442f63edf49665c', 'https://i.scdn.co/image/ab67616d00001e0218aa92cc2442f63edf49665c', 'https://i.scdn.co/image/ab67616d0000485118aa92cc2442f63edf49665c']","[(640, 640), (300, 300), (64, 64)]",2023-07-21,167.1211,27,False,0.498,0.559,-6.573,0.175,0.56,0.00687,0.111,0.364,139.522,0.356,5,0.633,0,0.604,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0PYA2tNT7WNyfHnROyvzz4,Just We,"['Mak Ro', 'Jordan Occasionally']",Just We,"['https://i.scdn.co/image/ab67616d0000b27371b8397d334efba09fa371b7', 'https://i.scdn.co/image/ab67616d00001e0271b8397d334efba09fa371b7', 'https://i.scdn.co/image/ab67616d0000485171b8397d334efba09fa371b7']","[(640, 640), (300, 300), (64, 64)]",2023-07-21,268.44675,32,True,0.732,0.329,-11.332,0.099,0.802,0.00181,0.491,0.778,102.059,0.19,0,0.0,1,0.336,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58alD6rpgshyrcpsFOjFZ4,URSNMINE,"['3ee', ""Norah's World""]",URSNMINE,"['https://i.scdn.co/image/ab67616d0000b2731c0d836d3b8ddfe5c32ed08b', 'https://i.scdn.co/image/ab67616d00001e021c0d836d3b8ddfe5c32ed08b', 'https://i.scdn.co/image/ab67616d000048511c0d836d3b8ddfe5c32ed08b']","[(640, 640), (300, 300), (64, 64)]",2023-07-15,257.36844,28,False,0.646,0.441,-11.963,0.245,0.00669,1.01e-06,0.0887,0.39,152.03,0.407,8,0.824,1,0.628,4,0.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6v1pldREMquWewApEBNDwh,make it sweet,['Gabriel Jacoby'],make it sweet,"['https://i.scdn.co/image/ab67616d0000b273c25becb71865c48a94949529', 'https://i.scdn.co/image/ab67616d00001e02c25becb71865c48a94949529', 'https://i.scdn.co/image/ab67616d00004851c25becb71865c48a94949529']","[(640, 640), (300, 300), (64, 64)]",2023-07-20,161.28435,30,False,0.916,0.193,-13.493,0.0749,0.853,0.00502,0.0929,0.709,111.991,0.625,4,0.163,0,0.383,4,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6DPmvogAL1AH6QJ4NfQ3ba,Living Room,['Loie'],What We Become,"['https://i.scdn.co/image/ab67616d0000b273355d2aac0b0756ddd0dfc4c6', 'https://i.scdn.co/image/ab67616d00001e02355d2aac0b0756ddd0dfc4c6', 'https://i.scdn.co/image/ab67616d00004851355d2aac0b0756ddd0dfc4c6']","[(640, 640), (300, 300), (64, 64)]",2023-07-21,173.7063,31,False,0.493,0.511,-10.066,0.241,0.291,0.0465,0.149,0.285,136.885,0.117,9,0.496,1,0.511,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507ZRCsU0kTlDIy6yhud0k,Love so Sweet,['Gen Bello'],This Again,"['https://i.scdn.co/image/ab67616d0000b27382e0e837f1a5fceffec38d32', 'https://i.scdn.co/image/ab67616d00001e0282e0e837f1a5fceffec38d32', 'https://i.scdn.co/image/ab67616d0000485182e0e837f1a5fceffec38d32']","[(640, 640), (300, 300), (64, 64)]",2023-07-20,228.46667,36,False,0.667,0.608,-6.05,0.0462,0.126,5.47e-05,0.1,0.382,135.921,0.705,4,0.496,0,0.414,4,0.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4yU9YWG5rNLTfSfGlXMmoO,complicated,['THANKQ'],complicated,"['https://i.scdn.co/image/ab67616d0000b273eb272263193e22028e669bc0', 'https://i.scdn.co/image/ab67616d00001e02eb272263193e22028e669bc0', 'https://i.scdn.co/image/ab67616d00004851eb272263193e22028e669bc0']","[(640, 640), (300, 300), (64, 64)]",2023-07-15,120.0,26,True,0.468,0.637,-8.83,0.0975,0.696,0.0,0.563,0.735,159.952,0.105,2,0.356,0,0.41,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4UCCEqkteMu7YqgwjUMDBc,Tit 4 Tat (All I Know),['Akira Ræ'],Tit 4 Tat (All I Know),"['https://i.scdn.co/image/ab67616d0000b273382d625c97d102f3d28df290', 'https://i.scdn.co/image/ab67616d00001e02382d625c97d102f3d28df290', 'https://i.scdn.co/image/ab67616d00004851382d625c97d102f3d28df290']","[(640, 640), (300, 300), (64, 64)]",2023-07-19,135.34885,29,False,0.708,0.474,-6.668,0.167,0.62,0.000365,0.129,0.448,85.994,0.023,6,0.523,1,0.364,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7CT9KE85Muc2n7UG6JS0dv,Vanity,['capespring.'],Vanity,"['https://i.scdn.co/image/ab67616d0000b273687ef84695a874d9dcdf102a', 'https://i.scdn.co/image/ab67616d00001e02687ef84695a874d9dcdf102a', 'https://i.scdn.co/image/ab67616d00004851687ef84695a874d9dcdf102a']","[(640, 640), (300, 300), (64, 64)]",2023-07-21,152.97176,30,False,0.661,0.448,-9.554,0.064,0.341,0.0,0.241,0.502,134.96,0.518,0,0.595,0,0.694,4,0.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458BEIp4800wqETir63KMC,Need Somebody,['Lekan'],Need Somebody,"['https://i.scdn.co/image/ab67616d0000b2736d5f7451a46d81724cffa1e4', 'https://i.scdn.co/image/ab67616d00001e026d5f7451a46d81724cffa1e4', 'https://i.scdn.co/image/ab67616d000048516d5f7451a46d81724cffa1e4']","[(640, 640), (300, 300), (64, 64)]",2023-07-14,209.60118,46,True,0.617,0.864,-3.399,0.208,0.0659,0.000177,0.1,0.552,161.874,0.727,1,0.462,0,0.556,4,0.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1rDN43rZK48pWElATbvyp3,Chances,['Mack Keane'],Chances,"['https://i.scdn.co/image/ab67616d0000b2738e634e087b2fbb2e70306d68', 'https://i.scdn.co/image/ab67616d00001e028e634e087b2fbb2e70306d68', 'https://i.scdn.co/image/ab67616d000048518e634e087b2fbb2e70306d68']","[(640, 640), (300, 300), (64, 64)]",2023-07-12,233.82668,53,True,0.397,0.544,-6.284,0.0555,0.377,1.97e-06,0.348,0.341,87.81,0.157,0,0.485,1,0.713,4,0.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4xs4pD7Piz2HyQgdMcobKd,Timeless,['Dee Gatti'],Timeless,"['https://i.scdn.co/image/ab67616d0000b2731f2171a326f4f6fe07d36d2d', 'https://i.scdn.co/image/ab67616d00001e021f2171a326f4f6fe07d36d2d', 'https://i.scdn.co/image/ab67616d000048511f2171a326f4f6fe07d36d2d']","[(640, 640), (300, 300), (64, 64)]",2023-07-13,194.16,49,True,0.722,0.353,-9.23,0.0776,0.191,5.99e-06,0.157,0.448,121.909,0.237,0,0.759,0,0.642,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7FdweFFs7ZqJe4dHoKicuR,Hopeful,['HILLARI'],How Is Your Soul?,"['https://i.scdn.co/image/ab67616d0000b27386cfced15d268ff37bad6fff', 'https://i.scdn.co/image/ab67616d00001e0286cfced15d268ff37bad6fff', 'https://i.scdn.co/image/ab67616d0000485186cfced15d268ff37bad6fff']","[(640, 640), (300, 300), (64, 64)]",2023-07-07,166.84798,46,False,0.471,0.496,-10.326,0.121,0.589,0.000179,0.114,0.561,140.027,0.085,1,0.396,0,0.674,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1JgDsJQGG9ZPdZaL8Y0Afb,Flexin,['Aida Lae'],Flexin,"['https://i.scdn.co/image/ab67616d0000b273ece9385e2e2b61aba49aeebc', 'https://i.scdn.co/image/ab67616d00001e02ece9385e2e2b61aba49aeebc', 'https://i.scdn.co/image/ab67616d00004851ece9385e2e2b61aba49aeebc']","[(640, 640), (300, 300), (64, 64)]",2023-07-13,175.45364,41,False,0.629,0.523,-7.391,0.0417,0.0978,0.00041,0.0891,0.469,90.027,0.56,5,0.0,0,0.259,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2Fj4zjw9tV9NY1wWq0bAKN,HANGING WITH YOU,['THEHONESTGUY'],HANGING WITH YOU,"['https://i.scdn.co/image/ab67616d0000b2730db6eb88e3657ba646fa5897', 'https://i.scdn.co/image/ab67616d00001e020db6eb88e3657ba646fa5897', 'https://i.scdn.co/image/ab67616d000048510db6eb88e3657ba646fa5897']","[(640, 640), (300, 300), (64, 64)]",2023-07-14,230.64934,44,False,0.826,0.371,-9.279,0.0698,0.583,0.0016,0.0762,0.805,77.0,0.872,1,0.43,0,0.584,4,0.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00AoKPSDagn331bJiRdMjr,cold-blooded,['King Sis'],Too Late,"['https://i.scdn.co/image/ab67616d0000b2736045315aee904d218c47a0de', 'https://i.scdn.co/image/ab67616d00001e026045315aee904d218c47a0de', 'https://i.scdn.co/image/ab67616d000048516045315aee904d218c47a0de']","[(640, 640), (300, 300), (64, 64)]",2023-07-07,197.81247,34,True,0.744,0.678,-7.001,0.0395,0.0989,0.00113,0.0949,0.247,127.966,0.751,10,0.637,0,0.668,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3XXxgfy1HN4dFkdlZYy7Fv,Dancing at a Funeral,['Liana Banks'],Dancing at a Funeral,"['https://i.scdn.co/image/ab67616d0000b273ca4e7181f74bad36b8b88b81', 'https://i.scdn.co/image/ab67616d00001e02ca4e7181f74bad36b8b88b81', 'https://i.scdn.co/image/ab67616d00004851ca4e7181f74bad36b8b88b81']","[(640, 640), (300, 300), (64, 64)]",2023-06-21,204.23067,29,True,0.686,0.495,-5.957,0.0497,0.213,0.0,0.0856,0.291,76.049,0.227,9,0.596,1,0.552,4,0.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4oLxtXc65gUxC8D1Qc6qOr,Mapquest,"['theMIND', 'Vooo', 'JAAS']",Mapquest,"['https://i.scdn.co/image/ab67616d0000b27361c492b63cca1933b23676cf', 'https://i.scdn.co/image/ab67616d00001e0261c492b63cca1933b23676cf', 'https://i.scdn.co/image/ab67616d0000485161c492b63cca1933b23676cf']","[(640, 640), (300, 300), (64, 64)]",2023-06-23,137.30762,33,False,0.54,0.547,-7.371,0.259,0.762,3.05e-06,0.104,0.331,80.352,0.654,0,0.024,0,0.427,4,0.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5tW7HoSZ8Zbp7eOSagMr7o,Wallah,"['Naisha', 'FKi 1st']",Wallah,"['https://i.scdn.co/image/ab67616d0000b273a2a682ea9a0a575794839c0f', 'https://i.scdn.co/image/ab67616d00001e02a2a682ea9a0a575794839c0f', 'https://i.scdn.co/image/ab67616d00004851a2a682ea9a0a575794839c0f']","[(640, 640), (300, 300), (64, 64)]",2023-07-07,151.61841,31,False,0.703,0.627,-5.608,0.0433,0.632,1.73e-05,0.724,0.505,95.041,0.332,5,0.703,0,0.693,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25QnFnHnzY8xr61IQxVuw9,Give In,['Liza'],Give In,"['https://i.scdn.co/image/ab67616d0000b2733fb5f94ebc7e860e8086dd5d', 'https://i.scdn.co/image/ab67616d00001e023fb5f94ebc7e860e8086dd5d', 'https://i.scdn.co/image/ab67616d000048513fb5f94ebc7e860e8086dd5d']","[(640, 640), (300, 300), (64, 64)]",2023-07-14,158.4,42,False,0.78,0.441,-8.404,0.0623,0.371,0.000523,0.102,0.688,99.981,0.667,7,0.502,1,0.637,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3kRNoUvagaaJF1xCgdNRgH,Dancing in My Room,"['Carlos Abril', 'KALENA']",Dancing in My Room,"['https://i.scdn.co/image/ab67616d0000b2733f93ecb2326703726904704d', 'https://i.scdn.co/image/ab67616d00001e023f93ecb2326703726904704d', 'https://i.scdn.co/image/ab67616d000048513f93ecb2326703726904704d']","[(640, 640), (300, 300), (64, 64)]",2023-07-14,218.15701,45,False,0.639,0.569,-8.338,0.0417,0.582,0.423,0.217,0.84,79.989,0.429,4,0.0,1,0.125,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4GTHQUI8z2EXUJEWLnBPme,Give Me,"['RCSE', 'Samon Kawamura']",Give Me,"['https://i.scdn.co/image/ab67616d0000b2733bb7048bbd4f06d448861ab8', 'https://i.scdn.co/image/ab67616d00001e023bb7048bbd4f06d448861ab8', 'https://i.scdn.co/image/ab67616d000048513bb7048bbd4f06d448861ab8']","[(640, 640), (300, 300), (64, 64)]",2023-07-14,192.33257,31,False,0.616,0.839,-6.867,0.535,0.775,0.0,0.393,0.729,148.539,0.423,3,0.412,0,0.435,4,0.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3AmqgqhAoCTjTtgCLMAxGN,Nice,['Brianna Castro'],Nice,"['https://i.scdn.co/image/ab67616d0000b273cf880d5a64ed447c31c34ea8', 'https://i.scdn.co/image/ab67616d00001e02cf880d5a64ed447c31c34ea8', 'https://i.scdn.co/image/ab67616d00004851cf880d5a64ed447c31c34ea8']","[(640, 640), (300, 300), (64, 64)]",2023-07-14,124.82961,28,True,0.344,0.3,-10.921,0.071,0.546,0.0,0.124,0.0885,179.725,0.245,11,0.498,0,0.491,4,0.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ofPPYsUS3T7sBWeVt9LXH,Smoke by the Ocean,['July 7'],Smoke by the Ocean,"['https://i.scdn.co/image/ab67616d0000b273c4dd8442525cbe6d876aa4d3', 'https://i.scdn.co/image/ab67616d00001e02c4dd8442525cbe6d876aa4d3', 'https://i.scdn.co/image/ab67616d00004851c4dd8442525cbe6d876aa4d3']","[(640, 640), (300, 300), (64, 64)]",2023-07-07,163.9107,40,False,0.846,0.512,-6.716,0.0495,0.265,0.0,0.218,0.661,141.922,0.656,0,0.332,0,0.541,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4QYqAPFHBiooTZXmpbFQ2y,Slow,['Troy Javelona'],Slow,"['https://i.scdn.co/image/ab67616d0000b2730eddc3d6b9fd199dd2ba1dc3', 'https://i.scdn.co/image/ab67616d00001e020eddc3d6b9fd199dd2ba1dc3', 'https://i.scdn.co/image/ab67616d000048510eddc3d6b9fd199dd2ba1dc3']","[(640, 640), (300, 300), (64, 64)]",2023-07-07,194.11765,34,False,0.362,0.555,-7.213,0.105,0.764,4.81e-05,0.0846,0.412,77.22,0.369,7,0.237,0,0.291,4,0.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4PwRaTxdIMtHEusK3HtdBd,JUNKIE,['Theo Major'],Soul Ties,"['https://i.scdn.co/image/ab67616d0000b27352da627cf6988dc5ed5bdc8f', 'https://i.scdn.co/image/ab67616d00001e0252da627cf6988dc5ed5bdc8f', 'https://i.scdn.co/image/ab67616d0000485152da627cf6988dc5ed5bdc8f']","[(640, 640), (300, 300), (64, 64)]",2023-07-07,205.73769,34,True,0.468,0.634,-7.247,0.0793,0.0263,0.00305,0.114,0.438,92.816,0.501,4,0.602,0,0.391,4,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4oeeeV8SIAqiYTLyUsiEBw,Simple,['CUBE'],Simple,"['https://i.scdn.co/image/ab67616d0000b2735e31574e1be8e3b3c4ad4080', 'https://i.scdn.co/image/ab67616d00001e025e31574e1be8e3b3c4ad4080', 'https://i.scdn.co/image/ab67616d000048515e31574e1be8e3b3c4ad4080']","[(640, 640), (300, 300), (64, 64)]",2023-07-07,134.9254,39,False,0.804,0.404,-8.209,0.443,0.048,0.0,0.158,0.787,120.99,0.633,8,0.329,0,0.475,4,0.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0djIaZtR2MIBDKU3GV3VGj,Like Dat,['TENN'],Like Dat,"['https://i.scdn.co/image/ab67616d0000b273d3abc6c11d99701a52593609', 'https://i.scdn.co/image/ab67616d00001e02d3abc6c11d99701a52593609', 'https://i.scdn.co/image/ab67616d00004851d3abc6c11d99701a52593609']","[(640, 640), (300, 300), (64, 64)]",2023-07-07,134.4,29,True,0.479,0.637,-7.326,0.207,0.345,0.0,0.12,0.596,133.241,0.118,5,0.287,0,0.487,3,0.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2m20gc2fNcai0gI1uU5YLV,angel numbers,['MaZz'],angel numbers,"['https://i.scdn.co/image/ab67616d0000b273c5e824246b3adf45da507132', 'https://i.scdn.co/image/ab67616d00001e02c5e824246b3adf45da507132', 'https://i.scdn.co/image/ab67616d00004851c5e824246b3adf45da507132']","[(640, 640), (300, 300), (64, 64)]",2023-07-09,149.96834,32,False,0.553,0.398,-10.963,0.0571,0.19,1.76e-06,0.0961,0.137,78.932,0.721,10,0.534,0,0.557,4,0.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1M7C64OFVP8h2AH8B6BwwE,Get To Know Me,['Ms. Thandi'],Get To Know Me,"['https://i.scdn.co/image/ab67616d0000b27333cccc7ad6f292563c72bd25', 'https://i.scdn.co/image/ab67616d00001e0233cccc7ad6f292563c72bd25', 'https://i.scdn.co/image/ab67616d0000485133cccc7ad6f292563c72bd25']","[(640, 640), (300, 300), (64, 64)]",2023-07-06,201.95197,29,False,0.643,0.457,-12.348,0.44,0.821,0.00223,0.147,0.44,114.775,0.622,3,0.578,0,0.457,4,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2vX0iHFbHF5q6H7kSvkMlH,mr. sneaky link,['Iyanah'],mr. sneaky link,"['https://i.scdn.co/image/ab67616d0000b2730d66dcbbeb8e09984b93296e', 'https://i.scdn.co/image/ab67616d00001e020d66dcbbeb8e09984b93296e', 'https://i.scdn.co/image/ab67616d000048510d66dcbbeb8e09984b93296e']","[(640, 640), (300, 300), (64, 64)]",2023-07-14,136.74417,32,False,0.644,0.486,-10.603,0.152,0.204,0.0,0.12,0.45,171.93,0.468,4,0.323,1,0.429,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0coFHVhs0Oa8CJcikaQhMI,Calibrate,['Slowe'],Where The Mind Wanders,"['https://i.scdn.co/image/ab67616d0000b2734f19cd1f5b6d02c005227da1', 'https://i.scdn.co/image/ab67616d00001e024f19cd1f5b6d02c005227da1', 'https://i.scdn.co/image/ab67616d000048514f19cd1f5b6d02c005227da1']","[(640, 640), (300, 300), (64, 64)]",2023-07-28,228.05333,10,False,0.641,0.451,-11.809,0.0506,0.487,0.292,0.0954,0.607,139.897,0.47,11,0.676,0,0.489,4,0.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5mxl9ioRUivetaglDoaMsm,92 Degrees,['Upstrz'],92 Degrees,"['https://i.scdn.co/image/ab67616d0000b27315ad397f49bdb265284a08c5', 'https://i.scdn.co/image/ab67616d00001e0215ad397f49bdb265284a08c5', 'https://i.scdn.co/image/ab67616d0000485115ad397f49bdb265284a08c5']","[(640, 640), (300, 300), (64, 64)]",2023-07-14,145.05795,30,False,0.666,0.498,-7.492,0.0482,0.0184,0.0,0.168,0.136,96.048,0.535,1,0.435,0,0.527,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
